imo,vessel_name,tanker_size,buildyear,crude_total,months_uninsured,products_total,start_date,end_date,earliest_sanction_date,ownership_changes_after_2022,ownership_jurisdictions_after_2022,shipmanager_changes_after_2022,shipmanager_jurisdictions_after_2022,ism_manager_changes_after_2022,ism_manager_jurisdictions_after_2022,detentions,detentions_after_2022,deficiencies,deficiencies_after_2022,names_after_2022,name_changes_after_2022,flags_after_2022,flag_changes_after_2022,ais_gaps,ais_gap_total_hours,ais_gaps_after_2022,ais_gap_total_hours_after_2022,RUS_port_visits_after_2022,RUS_port_visits_before_2022,TUR_port_visits_after_2022,TUR_port_visits_before_2022,IND_port_visits_after_2022,IND_port_visits_before_2022,loitering_events_before_2022,loitering_events_after_2022,sts_events
9332810,Odysseus,Aframax,2007,2.19,3,0.0,2023-11-01,2024-05-31,,3,"Marshall Islands, Marshall Islands, Mauritius",5,"Greece, India, Marshall Islands, Turkey, Mauritius",8,"Greece, Unknown, India, India, Unknown, Turkey, Turkey, Unknown",1,0,23,3,ODYSSEUS,1,"St.Kitts and Nevis, Not Known, Mongolia, Gabon",4,1,22,0,0,14,19,9,10,6,2,83,91,4
9332822,Nichole,Aframax,2007,3.7,3,0.0,2024-04-01,2024-06-30,,2,"Liberia, China",3,"United Kingdom, Greece, China",3,"United Kingdom, Greece, China",0,0,23,6,"Nicholas, NICHOLE",2,"Marshall Islands, Hong Kong, China, Panama",3,0,0,0,0,47,6,0,3,0,5,96,170,1
9332834,Wisdoms Daughter,Aframax,2007,2.92,4,1.4,2023-05-01,2024-04-30,,3,"Liberia, Marshall Islands, United Arab Emirates",4,"United Kingdom, India, Marshall Islands, United Arab Emirates",4,"United Kingdom, India, India, India",0,0,40,4,WISDOMS DAUGHTER,1,"St.Kitts and Nevis, Not Known, Mongolia, Gabon",4,2,2897,1,2882,15,22,8,15,9,2,69,54,13
9333400,Scf Neva,Seawaymax,2006,,11,2.5,2023-01-01,2024-06-30,,1,United Arab Emirates,5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",0,0,34,6,,0,Gabon,1,4,195,0,0,20,23,6,26,0,0,58,45,10
9333412,Scf Yenisei,Seawaymax,2007,,8,2.4,2023-02-01,2024-02-29,,1,United Arab Emirates,5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",1,0,32,2,,0,Gabon,1,0,0,0,0,23,10,16,0,0,3,40,42,0
9334296,Northsea 1,Handysize,2006,,6,0.0,2023-02-01,2023-09-30,,2,"Norway, United Arab Emirates",2,"Netherlands, United Arab Emirates",3,"Turkey, India, India",1,1,31,6,"Northsea I, NEMBUS",2,"Liberia, Gabon",2,0,0,0,0,21,0,50,1,0,0,26,47,10
9334557,Lydia,Panamax,2007,,2,1.0,2023-02-01,2023-06-30,,4,"Marshall Islands, Marshall Islands, Marshall Islands, Seychelles",5,"Greece, Greece, India, India, Seychelles",5,"Greece, Singapore, India, India, United Arab Emirates",0,0,26,1,"Megali, LYDIA",2,"Malta, Gabon",2,1,42,0,0,9,0,6,0,3,4,17,35,44
9334569,Chrystal Sky,Panamax,2008,,2,1.0,2023-05-01,2023-08-31,,3,"Marshall Islands, Marshall Islands, Singapore",2,"Greece, Singapore",3,"Greece, Unknown, Singapore",0,0,34,4,CHRYSTAL SKY,1,,0,0,0,0,0,15,1,24,3,3,3,40,35,2
9334789,The Loop,Seawaymax,2007,,3,0.8999999999999999,2023-01-01,2023-08-31,,3,"Marshall Islands, United Arab Emirates, Liberia",3,"Greece, United Arab Emirates, Liberia",2,"Greece, Panama",0,0,36,7,"The Loop, HORIZZON",2,Liberia,1,0,0,0,0,33,36,17,20,0,0,45,50,9
9335094,Wudi,Seawaymax,2006,,1,0.1,2024-06-01,2024-06-30,,2,"Bahamas, Seychelles",2,"United Arab Emirates, Seychelles",2,"United Arab Emirates, India",0,0,16,3,WUDI,1,Panama,1,0,0,0,0,3,0,0,0,0,4,21,17,12
9336426,Naxos,Aframax,2007,2.13,3,1.4,2023-07-01,2024-06-30,,3,"Norway, Marshall Islands, United Arab Emirates",3,"Norway, Greece, United Arab Emirates",6,"Norway, Greece, India, India, India, India",0,0,24,2,"Sifis, NAXOS",2,"Marshall Islands, St.Kitts and Nevis, Panama",3,0,0,0,0,14,0,6,0,9,0,204,43,5
9336517,Lake Sturgeon,Panamax,2007,,3,1.5,2023-07-01,2024-01-31,,2,"Marshall Islands, United Arab Emirates",2,"Greece, United Arab Emirates",3,"Greece, Unknown, India",0,0,23,3,"Stellaris, URIEL",2,"Liberia, Gabon",2,0,0,0,0,19,0,0,0,8,11,38,91,11
9337327,Jazz,Seawaymax,2006,,7,2.5,2023-01-01,2024-05-31,,2,"Marshall Islands, Turkey",3,"Greece, Turkey, Turkey",3,"Greece, Turkey, Turkey",0,0,50,10,"Beks T Rex, JAZZ",2,Panama,1,2,25,0,0,19,1,39,1,1,2,33,41,10
9337389,Glaucus,Aframax,2007,0.71,1,2.5999999999999996,2023-05-01,2024-01-31,,1,United Arab Emirates,2,"Norway, United Arab Emirates",4,"Singapore, Unknown, China, United Arab Emirates",1,0,28,2,AGNI,1,"Comoros, Not Known, Comoros FALSE",3,0,0,0,0,16,3,2,0,5,5,69,59,6
9337901,Golden Mile,Aframax,2006,2.92,4,0.7,2023-08-01,2024-06-30,,3,"Liberia, Marshall Islands, United Arab Emirates",4,"Greece, India, Marshall Islands, United Arab Emirates",4,"Greece, India, India, India",0,0,38,3,GOLDEN MILE,1,"St.Kitts and Nevis, Gabon",2,2,4051,1,4038,18,12,14,0,5,0,102,43,10
9338905,Shaanxi,Aframax,2007,2.19,3,0.0,2024-01-01,2024-05-31,,2,"Greece, India",2,"Greece, India",4,"Greece, Unknown, India, India",0,0,40,6,SHAANXI,1,Gabon,1,4,401,1,360,14,49,23,18,5,0,33,59,0
9342657,Dahi Byulbyul,Handysize,2005,,1,0.0,2023-11-01,2023-11-30,,2,"Russia, Russia",2,"Russia, Russia",2,"Russia, Russia",1,0,16,2,,0,,0,0,0,0,0,89,112,9,0,0,0,0,0,0
9344033,Tverskoy Bridge,Seawaymax,2007,,7,1.8,2023-01-01,2024-06-30,,1,United Arab Emirates,5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",0,0,41,5,,0,Gabon,1,0,0,0,0,23,0,42,0,0,0,22,76,11
9344100,Elijah,Seawaymax,2007,,4,1.2,2023-10-01,2024-06-30,,2,"Panama, United Arab Emirates",3,"Greece, United Arab Emirates, United Arab Emirates",2,"Greece, United Arab Emirates",3,1,47,12,ELIJAH,1,,0,7,389,0,0,17,0,42,5,1,0,32,42,26
9345623,Tarang,Aframax,2008,3.5999999999999996,5,0.0,2023-06-01,2024-06-30,,2,"Marshall Islands, United Arab Emirates",3,"Japan, India, United Arab Emirates",3,"Singapore, Unknown, India",0,0,26,3,"Morea, TARANG",2,"Panama, Gabon",2,0,0,0,0,14,0,0,0,7,0,67,66,10
9346720,Kira K,Aframax,2007,2.92,4,0.0,2023-12-01,2024-06-30,,2,"Liberia, Seychelles",2,"Greece, Seychelles",4,"Greece, Unknown, China, China",0,0,26,4,"KIRA K, Shanghai",2,Panama,1,6,789,3,221,12,15,1,2,6,0,33,34,4
9346732,Huihai Pacific,Aframax,2007,17.63,17,0.0,2023-01-01,2024-06-30,,3,"Singapore, China, China",3,"USA, China, China",3,"Greece, China, China",0,0,46,10,HUIHAI PACIFIC,1,"Hong Kong, China, Panama",2,1,145,0,0,35,6,0,2,0,0,85,182,0
9346744,Ma Jin,Aframax,2007,2.09,3,0.0,2023-12-01,2024-05-31,,2,"Marshall Islands, India",3,"Greece, India, India",3,"Greece, India, India",0,0,37,3,MA JIN,1,Panama,1,1,522,1,522,7,18,1,0,8,0,51,61,6
9346873,Aquarius Ii,Aframax,2008,0.73,1,1.2999999999999998,2024-02-01,2024-05-31,,2,"Italy, China",2,"Singapore, China",2,"Italy, China",0,0,42,7,AQUARIUS II,1,Panama,1,1,12,0,0,5,7,6,0,12,2,91,44,6
9347231,Koroglu,Seawaymax,2006,1.26,10,0.0,2023-01-01,2023-11-30,,1,Azerbaijan,1,Azerbaijan,1,Azerbaijan,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9347243,Dede Gorgud,Seawaymax,2006,1.32,11,0.0,2023-01-01,2024-06-30,,1,Azerbaijan,1,Azerbaijan,1,Azerbaijan,0,0,1,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9347308,Aura Maris,Seawaymax,2008,,12,3.1,2023-07-01,2024-06-30,,2,"Isle of Man, Singapore",3,"Singapore, Singapore, Singapore",3,"Germany, Singapore, Singapore",0,0,26,5,AURA MARIS,1,Panama,1,2,67,0,0,53,36,13,32,4,0,37,62,2
9348479,Lucky Fairy,Aframax,2006,1.3599999999999999,2,0.7,2024-01-01,2024-06-30,,2,"Liberia, China",2,"Greece, China",2,"Greece, China",0,0,34,5,LUCKY FAIRY,1,Panama,1,2,126,1,15,18,42,10,27,9,0,88,38,14
9350654,Surrey Quays,Aframax,2007,16.17,12,0.0,2023-07-01,2024-06-30,,2,"Marshall Islands, China",1,China,1,China,0,0,26,9,SURREY QUAYS,1,Panama,1,0,0,0,0,42,3,0,0,0,0,11,114,4
9350850,Pelagic Taimen,Seawaymax,2006,,2,0.7,2024-02-01,2024-04-30,,3,"Germany, Marshall Islands, China",4,"Germany, Denmark, Denmark, China",3,"Germany, Greece, China",0,0,48,8,"Pelagic Taimen, SINO SOURCE",2,"Malta, Germany, Malta, Liberia, Panama",5,3,127,0,0,8,17,0,2,4,0,17,8,0
9352195,Lagoon,Seawaymax,2007,,5,1.5,2023-05-01,2023-11-30,,3,"Germany, Marshall Islands, Mauritius",3,"Germany, Marshall Islands, Mauritius",5,"Germany, India, India, Unknown, India",1,1,39,7,LAGOON,1,"Gabon, Germany",2,0,0,0,0,26,40,28,11,0,0,8,79,30
9353096,Zeynep,Seawaymax,2008,,9,2.6999999999999997,2023-02-01,2024-06-30,,3,"Isle of Man, Marshall Islands, United Arab Emirates",4,"Singapore, India, Marshall Islands, United Arab Emirates",3,"Germany, India, India",0,0,18,0,ZEYNEP,1,"St.Kitts and Nevis, Gabon",2,0,0,0,0,42,59,4,0,0,0,10,43,0
9353125,Nargis,Seawaymax,2008,,11,4.1000000000000005,2023-02-01,2024-05-31,,3,"Isle of Man, Marshall Islands, United Arab Emirates",4,"Singapore, India, Marshall Islands, United Arab Emirates",4,"Germany, India, India, India",0,0,23,6,NARGIS,1,"St.Kitts and Nevis, Gabon",2,1,15,0,0,52,29,72,22,0,0,28,112,56
9354301,Zaliv Amerika,Aframax,2008,5.6,8,0.4,2023-03-01,2024-06-30,,1,United Arab Emirates,5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",5,"United Arab Emirates, Russia, Unknown, United Arab Emirates, United Arab Emirates",0,0,29,1,,0,Panama,1,3,238,1,210,37,15,0,0,10,4,56,110,0
9354521,Anhona,Seawaymax,2008,,4,1.1,2023-03-01,2024-03-31,,1,United Arab Emirates,1,United Arab Emirates,1,United Arab Emirates,1,1,26,3,,0,,0,0,0,0,0,4,0,10,0,0,0,24,70,12
9354636,Flura,Handysize,2005,,1,0.0,2024-01-01,2024-01-31,,2,"Russia, Russia",2,"Russia, Russia",2,"Russia, Russia",0,0,17,2,,0,,0,1,15,1,15,98,166,42,23,0,0,1,8,0
9356610,Alexander Nevskiy,Seawaymax,2008,,11,1.0,2023-01-01,2024-06-30,,1,Russia,1,Russia,1,Russia,0,0,29,4,,0,,0,1,18,0,0,43,20,0,0,0,0,27,27,0
9356751,Tuna,Seawaymax,2007,,9,2.5,2023-01-01,2024-05-31,,3,"Singapore, Turkey, Marshall Islands",4,"Singapore, Turkey, Turkey, Marshall Islands",3,"China, Turkey, Greece",0,0,32,8,"Beks Fenix, Tuna, SEA RAPTOR",3,"Marshall Islands, Guinea-Bissau, Marshall Islands",3,1,18,0,0,16,0,32,0,0,4,66,66,2
9359387,Gulf Mishref,Seawaymax,2010,,1,0.3,2023-08-01,2023-08-31,,3,"Ireland, Denmark, United Arab Emirates",3,"United Arab Emirates, India, United Arab Emirates",2,"United Arab Emirates, India",4,1,37,8,ALBATROSS 1,1,Panama,1,5,114,0,0,4,0,11,0,15,0,35,63,4
9360128,Zaliv Baikal,Aframax,2009,10.499999999999998,15,0.0,2023-01-01,2024-05-31,,2,"Cyprus, United Arab Emirates",5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",0,0,21,5,,0,Panama,1,0,0,0,0,32,27,0,0,0,0,52,89,0
9360130,Zaliv Vostok,Aframax,2009,11.759999999999998,15,0.0,2023-01-01,2024-06-30,,2,"Cyprus, United Arab Emirates",5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",0,0,20,4,,0,Panama,1,6,698,2,26,24,19,0,0,0,0,50,84,0
9360415,Kallos,Seawaymax,2007,,10,2.5999999999999996,2023-02-01,2024-05-31,,3,"Singapore, Marshall Islands, Mauritius",4,"Greece, India, Marshall Islands, Mauritius",3,"Greece, India, Unknown",0,0,35,7,"Aida, Kallos, INDUS 1",3,"Liberia, St.Kitts and Nevis, Panama",3,1,14,0,0,20,9,37,9,0,3,52,39,28
9368223,Achilles,Aframax,2008,2.92,4,0.0,2023-06-01,2024-05-31,,3,"Singapore, Marshall Islands, Mauritius",4,"Singapore, India, Marshall Islands, Mauritius",4,"Singapore, Unknown, India, India",0,0,21,3,ACHILLES,1,"St.Kitts and Nevis, Panama",2,2,32,1,13,12,0,0,0,8,0,3,64,1
9374844,Norstar Invictus,Panamax,2007,,2,1.0,2024-02-01,2024-04-30,,2,"Marshall Islands, United Arab Emirates",2,"Singapore, United Arab Emirates",2,"Singapore, India",0,0,46,2,AGILE,1,Cook islands,1,0,0,0,0,6,0,5,0,0,0,66,87,0
9374868,Elephant,Aframax,2007,2.19,3,2.0,2023-03-01,2024-05-31,,1,Vietnam,1,Vietnam,1,Vietnam,1,1,23,2,,0,,0,0,0,0,0,14,0,7,0,6,0,27,30,6
9375575,Sino Faith,Seawaymax,2008,,2,0.7,2024-03-01,2024-06-30,,3,"Sweden, Marshall Islands, China",3,"Singapore, Denmark, China",4,"Sweden, India, Unknown, China",2,1,42,6,"New Jupiter, SINO FAITH",2,"Marshall Islands, Panama",2,4,72,4,72,18,5,4,0,4,9,34,56,6
9377042,Armada Explorer,Handysize,2006,,4,0.0,2023-01-01,2024-06-30,,1,Russia,2,"Russia, Russia",2,"Russia, Russia",1,0,17,2,,0,,0,0,0,0,0,176,168,27,9,0,0,3,7,0
9378618,Si He,Aframax,2008,11.780000000000001,10,0.0,2023-08-01,2024-06-30,,2,"Singapore, Seychelles",2,"Singapore, Seychelles",3,"Singapore, China, China",0,0,34,9,SI HE,1,Panama,1,2,38,0,0,23,1,0,0,2,5,102,160,10
9378620,Varvara,Aframax,2008,1.44,2,1.1,2023-02-01,2024-03-31,,5,"Norway, Marshall Islands, India, Marshall Islands, United Arab Emirates",4,"Norway, India, Marshall Islands, United Arab Emirates",4,"Singapore, India, India, India",0,0,14,6,VARVARA,1,"St.Kitts and Nevis, Gabon",2,0,0,0,0,3,1,0,1,2,10,44,117,29
9378632,Ping An,Aframax,2009,8.09,7,0.0,2023-08-01,2024-06-30,,2,"Unknown, China",2,"Unknown, China",3,"Singapore, China, China",0,0,12,2,PING AN,1,Panama,1,3,89,0,0,12,0,0,1,5,8,54,99,14
9379052,Ocean Autumn,Seawaymax,2009,,5,1.5,2023-06-01,2024-05-31,,3,"Singapore, Vietnam, Vietnam",3,"Singapore, Singapore, Vietnam",4,"Singapore, Vietnam, Vietnam, Vietnam",1,1,25,6,,0,Panama,1,0,0,0,0,13,0,12,0,4,3,94,22,12
9380673,Centurion,Aframax,2008,0.71,1,0.0,2024-06-01,2024-06-30,,2,"Panama, Seychelles",3,"Greece, Greece, Seychelles",3,"Greece, Greece, Azerbaijan",0,0,25,3,CENTURION,1,Cook islands,1,0,0,0,0,6,13,5,14,1,0,53,123,6
9382073,Antares I,Seawaymax,2008,,1,0.3,2024-02-01,2024-02-29,,2,"Marshall Islands, United Arab Emirates",4,"Greece, Switzerland, Singapore, United Arab Emirates",3,"Greece, Singapore, United Arab Emirates",0,0,39,9,ANTARES I,1,Liberia,1,1,217,0,0,9,0,16,0,0,1,54,153,2
9382712,Denver,Seawaymax,2007,,11,2.9,2023-05-01,2024-06-30,,3,"Liberia, Liberia, United Arab Emirates",3,"Liberia, Liberia, United Arab Emirates",4,"Singapore, India, India, India",2,2,60,16,"Swan, DENVER",2,"Marshall Islands, Liberia, Gabon",3,0,0,0,0,22,6,0,0,1,3,54,146,9
9382798,Transsib Bridge,Seawaymax,2008,,13,4.2,2023-01-01,2024-06-30,,1,United Arab Emirates,4,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates",5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",0,0,47,8,TRUST,1,"Gabon, Barbados",2,2,134,1,122,42,2,4,0,6,0,22,146,6
9383950,Elegance,Aframax,2009,4.85,7,0.0,2023-11-01,2024-06-30,,2,"Marshall Islands, China",3,"Greece, China, China",4,"Monaco, Unknown, Unknown, China",2,1,24,6,ELEGANCE,1,Panama,1,0,0,0,0,17,0,25,3,7,5,48,28,2
9384095,Ragnar,Seawaymax,2008,,10,2.6999999999999997,2023-04-01,2024-06-30,,2,"Malta, Seychelles",2,"Greece, Seychelles",2,"Greece, Moldova",0,0,36,6,RAGNAR,1,Palau (Republic of),1,0,0,0,0,64,19,70,42,0,0,22,39,12
9384306,Scf Ussuri,Seawaymax,2009,,6,2.2,2023-02-01,2024-05-31,,1,United Arab Emirates,5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",5,"United Arab Emirates, Russia, Unknown, United Arab Emirates, United Arab Emirates",0,0,28,1,,0,Gabon,1,7,281,0,0,16,38,4,7,1,0,66,34,6
9384459,Ji Xiang,Seawaymax,2010,,1,0.2,2024-06-01,2024-06-30,,2,"Cyprus, Seychelles",4,"United Arab Emirates, Russia, Cyprus, Seychelles",6,"United Arab Emirates, Russia, United Arab Emirates, Cyprus, Cyprus, India",0,0,10,1,JI XIANG,1,Panama,1,0,0,0,0,20,43,0,0,0,0,26,105,18
9385142,Scf Don,Seawaymax,2009,,7,2.3,2023-02-01,2024-02-29,,1,United Arab Emirates,5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",0,0,27,4,,0,Gabon,1,5,73,1,15,24,1,10,4,4,3,89,31,0
9386536,Spring Fortune,Aframax,2009,0.73,1,0.0,2024-05-01,2024-05-31,,2,"Marshall Islands, China",2,"Greece, China",2,"Greece, China",0,0,34,5,"Gstaad Grace Ii, SPRING FORTUNE",2,Panama,1,1,19,0,0,20,8,20,8,11,0,125,93,20
9387255,Beks Daisy,Aframax,2008,2.19,3,0.0,2023-10-01,2024-04-30,,2,"Netherlands, Turkey",3,"United Kingdom, Turkey, Turkey",3,"Japan, Turkey, Turkey",1,0,35,7,"Beks Daisy, MAIN",2,"Marshall Islands, Barbados",2,3,50,1,16,7,3,7,5,8,0,238,162,0
9387279,Ethera,Seawaymax,2008,,1,0.3,2024-06-01,2024-06-30,,3,"China, Marshall Islands, United Arab Emirates",4,"Greece, United Arab Emirates, Marshall Islands, United Arab Emirates",3,"Greece, United Arab Emirates, United Arab Emirates",0,0,60,6,"Lhotse, ETHERA",2,Panama,1,0,0,0,0,13,2,29,0,0,0,20,65,10
9388730,Savir Tiger,Aframax,2008,,1,0.6,2024-06-01,2024-06-30,,2,"Marshall Islands, Indonesia",3,"Marshall Islands, Indonesia, Indonesia",2,"Singapore, Indonesia",0,0,18,6,SAVIR TIGER,1,Indonesia,1,1,12,0,0,13,14,3,0,2,0,53,67,0
9388742,Hector,Aframax,2008,3.6399999999999997,5,0.0,2023-07-01,2024-06-30,,4,"Marshall Islands, Marshall Islands, Marshall Islands, United Arab Emirates",6,"Indonesia, Indonesia, India, Marshall Islands, India, United Arab Emirates",4,"United Kingdom, Unknown, India, India",1,0,16,3,"Minoansea, HECTOR",2,"St.Kitts and Nevis, Gabon",2,1,15,0,0,14,3,0,6,17,8,47,40,2
9388754,Wei Feng,Aframax,2008,1.46,2,0.0,2024-04-01,2024-06-30,,2,"Liberia, Seychelles",2,"Greece, Seychelles",2,"Greece, China",0,0,17,3,WEI FENG,1,Panama,1,0,0,0,0,12,12,8,0,4,4,65,48,4
9388766,Destan,Aframax,2008,2.19,3,0.0,2023-11-01,2024-06-30,,3,"Marshall Islands, United Kingdom, Seychelles",3,"Singapore, United Kingdom, Seychelles",3,"China, Turkey, India",0,0,21,2,DESTAN,1,Panama,1,1,564,1,564,9,3,5,1,8,3,201,51,0
9388780,Khalissa,Aframax,2009,2.19,3,0.7,2023-10-01,2024-04-30,,3,"Marshall Islands, United Kingdom, Seychelles",2,"United Kingdom, Seychelles",3,"China, Unknown, United Arab Emirates",0,0,7,2,KHALISSA,1,Panama,1,0,0,0,0,16,1,1,0,10,1,31,30,9
9388792,March,Aframax,2009,3.65,5,0.6,2023-04-01,2024-05-31,,2,"Marshall Islands, Turkey",4,"Turkey, Singapore, Turkey, Turkey",4,"Singapore, Singapore, Turkey, Turkey",0,0,19,4,MARCH,1,Panama,1,0,0,0,0,21,5,4,1,13,6,70,42,3
9389679,LIETO,Aframax,2008,1.46,2,0.7,2023-12-01,2024-06-30,,2,"Marshall Islands, Seychelles",2,"Greece, Seychelles",2,"Monaco, Moldova",0,0,34,4,LIETO,1,"Palau (Republic of), Cook islands",2,7,2085,0,0,37,14,13,8,2,0,87,56,2
9390587,Oneiroi,Aframax,2008,0.72,1,0.0,2024-06-01,2024-06-30,,3,"Panama, Marshall Islands, Turkey",4,"Greece, Greece, United Arab Emirates, Turkey",3,"Unknown, Cyprus, United Arab Emirates",0,0,24,2,"Keros Voyager, ONEIROI",2,"Liberia, Panama",2,1,15,0,0,7,1,0,1,8,3,30,76,20
9392822,Himalayan,Aframax,2008,8.11,7,0.0,2023-09-01,2024-06-30,,3,"Cyprus, Norway, China",2,"Norway, China",2,"Norway, China",0,0,42,14,HIMALAYAN,1,Panama,1,0,0,0,0,18,7,0,5,0,0,93,154,0
9393668,Waler,Handysize,2008,,3,0.0,2023-10-01,2024-05-31,,2,"United Kingdom, Turkey",2,"United Kingdom, Turkey",2,"United Kingdom, Turkey",0,0,26,5,WALER,1,Panama,1,1,13,0,0,14,2,27,0,0,0,10,20,0
9395379,Pacific 01,Aframax,2008,0.7,1,0.0,2024-06-01,2024-06-30,,2,"Singapore, Vietnam",2,"Singapore, Vietnam",2,"Singapore, Vietnam",0,0,29,2,PACIFIC 01,1,Panama,1,4,322,1,117,3,18,2,20,4,2,61,74,17
9396672,Fair Star,Panamax,2008,,2,0.9,2023-10-01,2023-11-30,,2,"Marshall Islands, Turkey",3,"Greece, Unknown, Turkey",3,"Greece, Unknown, Turkey",0,0,22,5,FAIR STAR,1,Liberia,1,7,153,0,0,2,4,4,0,5,3,32,52,12
9396775,Elegant Grace,Seawaymax,2009,,1,0.3,2024-02-01,2024-02-29,,2,"Marshall Islands, Turkey",4,"Jersey, Monaco, Unknown, Turkey",3,"United Arab Emirates, United Arab Emirates, India",0,0,60,10,"Elafonisos Bay, ELEGANT GRACE",2,Marshall Islands,1,1,12,0,0,2,2,6,5,0,2,27,56,3
9397535,Scf Irtysh,Seawaymax,2009,,9,2.6999999999999997,2023-01-01,2024-05-31,,1,United Arab Emirates,5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",0,0,24,1,,0,Gabon,1,1,15,0,0,29,15,0,6,3,0,53,117,2
9397547,Scf Anadyr,Seawaymax,2008,,6,2.4000000000000004,2023-02-01,2024-04-30,,1,Liberia,5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",5,"United Arab Emirates, Russia, Unknown, United Arab Emirates, United Arab Emirates",0,0,22,0,,0,Gabon,1,2,80,0,0,27,39,6,2,0,0,55,38,4
9397559,Scf Angara,Seawaymax,2008,,6,2.3000000000000003,2023-01-01,2024-03-31,,1,United Arab Emirates,5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",5,"United Arab Emirates, Russia, Unknown, United Arab Emirates, United Arab Emirates",0,0,25,4,,0,Gabon,1,6,2161,0,0,26,18,14,0,0,0,28,59,0
9397676,Nasimi,Seawaymax,2006,2.76,17,0.0,2023-01-01,2024-06-30,,1,Azerbaijan,1,Azerbaijan,1,Azerbaijan,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9402469,Anavatos Ii,Aframax,2009,0.73,1,0.0,2024-02-01,2024-02-29,,3,"United Kingdom, China, China",3,"United Kingdom, China, China",3,"Greece, China, China",0,0,27,5,"Taurus II, Huang Pu, FREDA",3,Panama,1,0,0,0,0,3,8,0,9,3,1,25,26,2
9404948,Bambu,Aframax,2009,1.42,2,0.0,2024-01-01,2024-03-31,,2,"Panama, Seychelles",2,"South Korea, Seychelles",4,"South Korea, India, Unknown, United Arab Emirates",0,0,15,4,BAMBU,1,,0,2,26,0,0,8,0,0,0,6,1,50,25,20
9405057,TAI SHAN,Aframax,2008,3.08,3,0.0,2024-04-01,2024-06-30,,3,"Malta, Marshall Islands, China",3,"USA, Unknown, China",3,"Singapore, Singapore, China",0,0,27,3,TAI SHAN,1,"Marshall Islands, Malta, Panama",3,3,86,2,60,20,2,7,0,0,1,49,113,2
9408205,Fast Kathy,Suezmax,2010,6.3,6,0.0,2023-07-01,2024-06-30,,2,"Liberia, United Arab Emirates",2,"Norway, United Arab Emirates",3,"Singapore, United Arab Emirates, India",1,1,18,2,FAST KATHY,1,Cook islands,1,0,0,0,0,9,1,10,0,8,0,84,132,0
9408695,Bay Global,Suezmax,2009,1.9200000000000002,3,0.0,2023-05-01,2024-01-31,,1,Liberia,2,"Norway, Liberia",3,"United Arab Emirates, Turkey, Unknown",0,0,24,3,BAY GLOBAL,1,Liberia,1,5,142,1,60,14,2,0,0,9,0,154,77,3
9409467,Bowfin,Panamax,2008,,2,0.9,2023-07-01,2023-08-31,,2,"Marshall Islands, India",2,"Greece, India",5,"Greece, Unknown, India, Unknown, India",0,0,22,6,"Sharkfin, PRAVASI",2,"Liberia, Gabon",2,0,0,0,0,5,3,11,4,3,2,92,88,6
9411331,Cankiri,Suezmax,2009,5.2,5,0.0,2023-04-01,2024-04-30,,2,"Marshall Islands, China",3,"Greece, Unknown, China",3,"Greece, Unknown, China",0,0,21,1,CANKIRI,1,Panama,1,1,109,0,0,14,10,11,14,1,2,78,64,10
9412335,Ns Bora,Suezmax,2010,9.329999999999998,9,0.0,2023-02-01,2024-06-30,,1,United Arab Emirates,5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",0,0,18,4,,0,Gabon,1,4,89,0,0,17,4,9,6,17,2,124,15,0
